id_publisher;nome_publisher;appid
9758365931;Digitalzone;796970
9758365932;KUO_KAI YUEN;796980
9758365933;DLsite;797010
9758365934;Rutenn no oheya;797020
9758365935;Darklord Ltd_ China;797040
9758365936;OraMonkey;797060
9758365937;CASGames;797070
9758365938;WTB;797090
9758365939;WhackAKey Games;797190
9758365940;The House of Fables;797200
9758365941;Andy Jurko;797300
9758365942;Andy Jurko;797310
9758365943;Andy Jurko;797330
9758365944;Andy Jurko;797340
9758365945;Andy Jurko;797350
9758365946;Flying Interactive;797390
9758365947;Iceberg Interactive;797410
9758365948;AntiAnti;797420
9758365949;Z4;797430
9758365950;Andy Jurko;797440
9758365951;Andy Jurko;797450
9758365952;DEVALLEY STUDIO_Plug In Digital;797550
9758365953;Impostor Cat Games;797570
9758365954;QFSW;797610
9758365955;Ian MacLarty;797620
9758365956;Nooskewl;797640
9758365957;Chorus Worldwide Games Limited;797710
9758365958;Zero Flag;798140
9758365959;Bala Vicknesh;798170
9758365960;CatSaw;798180
9758365961;ZGame Studio;798190
9758365962;Epotech;798200
9758365963;IMLBE;798240
9758365964;Rhino Games;798260
9758365965;Anatoliy Loginovskikh;798270
9758365966;Anatoliy Loginovskikh;798280
9758365967;Milestone Srl;798290
9758365968;Zodiac Interactive;798330
9758365969;AYE Technology;798340
9758365970;ZuHause Studios;798350
9758365971;AYE Technology;798370
9758365972;Garage Games;798380
9758365973;Ultimate Games SA;798420
9758365974;Epikhin Maxim;798480
9758365975;BANDAI NAMCO Entertainment;798510
9758365976;Metal Fox;798560
9758365977;Red Vibe Studio;798590
9758365978;First Games Interactive;798610
9758365979;Marcin Skierski;798650
9758365980;Sekai Project;798670
9758365981;Red River Studio;798680
9758365982;JTS Development;798710
9758365983;RCMADIAX;798720
9758365984;Lospi;798730
9758365985;{COMPANY_NAME_GOES_HERE};798790
9758365986;Myou;798810
9758365987;2:30 AM Studios;798830
9758365988;ShanghaiWindy;798840
9758365989;Perverse Games;798850
9758365990;Wuhan Simple Wings Technology Co_ Ltd;798940
9758365991;PlayWrite Studios;798950
9758365992;Hardcore Studio;798960
9758365993;Ten Percent Red;799060
9758365994;Quiet River;799070
9758365995;rokaplay;799080
9758365996;Bearcat Games;799110
9758365997;nextjen;799120
9758365998;Semi Sağlam;799180
9758365999;upjers;799240
9758366000;Ultimate Games SA;799260
9758366001;BeshevGames;799270
9758366002;Oblix LLC;799300
9758366003;Brewsterland Studios;799420
9758366004;Armadillo Game Studios;799460
9758366005;RewindApp;799500
9758366006;Squidlit Ink;799510
9758366007;DarkEvilGames;799530
9758366008;TAS Systems;799560
9758366009;Shogunate Games;799570
9758366010;Ben Busby;799590
9758366011;TheDreik;799610
9758366012;Self_publishing;799620
9758366013;Tangled Mess Games;799670
9758366014;Wonder Games;799730
9758366015;EasyVisual;799770
9758366016;Laush Studio;799800
9758366017;Fantastic_ yes;799810
9758366018;Static City Games;799840
9758366019;dotBunny;799860
9758366020;TK Studio;799870
9758366021;evlavv_studio;799890
9758366022;Headshot Labs;799910
9758366023;Hosted Games;800030
9758366024;Hosted Games;800050
9758366025;VT Publishing;800110
9758366026;DLsite;800120
9758366027;YAOYICHEN;800130
9758366028;Shanghai YiJun Network Info Technologies Inc;800160
9758366029;Frontwing USA;800180
9758366030;GrimTalin;800190
9758366031;Daily Magic Productions;800200
9758366032;For Kids;800230
9758366033;Milestone Srl;800240
9758366034;Asmodee Digital;800270
9758366035;VeaTryzLon_ZeGod;800280
9758366036;Visper Games;800290
9758366037;Fabio Cunha;800310
9758366038;OtakuMaker SARL;800320
9758366039;OtakuMaker SARL;800330
9758366040;Funbox Media Ltd;800350
9758366041;EvilPort;800380
9758366042;Coffee Stain Publishing;800390
9758366043;Wreck Tangle Games;800490
9758366044;Blob Lab;800510
9758366045;Alfa_Omega;800520
9758366046;D1ONE;800530
9758366047;CounterParry;800550
9758366048;Hosted Games;800560
9758366049;Hosted Games;800580
9758366050;Hosted Games;800600
9758366051;Hosted Games;800620
9758366052;Proto Dome Productions;800640
9758366053;Mean Mutt Interactive;800650
9758366054;Kando Corp;800660
9758366055;Anchor Reality;800670
9758366056;Gory Detail Limited;800690
9758366057;Polymorphic Games_University of Idaho;800700
9758366058;OranCG;800710
9758366059;ZeroByter Games;800720
9758366060;Sekai Project;800820
9758366061;Jester;800840
9758366062;Trykon Studios;800860
9758366063;Centipede Game Studios;800910
9758366064;Arcus Plume;800930
9758366065;Özgün Bursalıoğlu;800980
9758366066;MadHoundGames;801010
9758366067;AFBIK Studio;801020
9758366068;Pouchmouse;801040
9758366069;VladProduction;801060
9758366070;Michigan State University;801120
9758366071;90E GAMES;801150
9758366072;EncryptGroup;801160
9758366073;Axis Granted Creations;801180
9758366074;VT Publishing;801200
9758366075;One Up Plus Entertainment;801210
9758366076;MAFIS;801250
9758366077;Tatamibeya 畳部屋;801260
9758366078;azimut team;801280
9758366079;Red twice potato;801290
9758366080;Cass Consulting Inc;801300
9758366081;Atomic Fabrik_Cristian Manolachi;801320
9758366082;KILLZONE;801330
9758366083;AFilimonov;801340
9758366084;AmagSwag Games;801360
9758366085;Bosch Games;801380
9758366086;Taotie Industries;801410
9758366087;TensionSplice;801490
9758366088;Laush Studio;801500
9758366089;Ok De;801510
9758366090;冯卫朋;801600
9758366091;Amigo VR;801610
9758366092;Arc System Works;801630
9758366093;Rynder Games;801660
9758366094;Harald Wiestner _ farbWERK;801700
9758366095;NewGen;801760
9758366096;Stroboskop;801770
9758366097;WTB;801780
9758366098;Intermediaware;801840
9758366099;Happy Home Company_Happy Home Company;801870
9758366100;S&COR Games;801880
9758366101;RewindApp;801890
9758366102;SharF Co;801900
9758366103;Leisure Police;801910
9758366104;Redeyevisuals;801940
9758366105;Acute Art;802020
9758366106;Dead Inside Studio;802040
9758366107;EntwicklerX;802060
9758366108;MegaTronic Labs;802070
9758366109;Jakub Klementewicz;802080
9758366110;Odooh Games;802090
9758366111;QProd;802130
9758366112;MellowStudios;802180
9758366113;Dual Wield Software;802190
9758366114;Saibot Studios;802200
9758366115;VTree LLC;802210
9758366116;Appnori Inc;802300
9758366117;Appnori Inc;802310
9758366118;Appnori Inc;802320
9758366119;Appnori Inc;802330
9758366120;Appnori Inc;802340
9758366121;King Key Games;802360
9758366122;Design Imps;802400
9758366123;Another Indie_Hound Picked Games;802450
9758366124;uloongsoft;802480
9758366125;GameHouse;802490
9758366126;Geek Games;802530
9758366127;herun;802550
9758366128;Ghost_RUS Games;802650
9758366129;Ghost_RUS Games;802660
9758366130;Wild River Games;802690
9758366131;Steppe Hare Studio;802720
9758366132;Steppe Hare Studio;802730
9758366133;LAJE Studio;802740
9758366134;Nick Schorer;802780
9758366135;Ardi Studio;802810
9758366136;crowgames;802850
9758366137;Sekai Project;802870
9758366138;Sekai Project;802880
9758366139;Sekai Project;802890
9758366140;QuickSave;802900
9758366141;Spaghetti Code;802920
9758366142;Steve OGorman;802930
9758366143;Oracle Gaming Orlando LLC;802960
9758366144;VT Publishing;802970
9758366145;Supermedium;803010
9758366146;FLNStudios;803030
9758366147;Black Lime Studio;803080
9758366148;CASGames;803110
9758366149;Souluted Games;803130
9758366150;Tonguç Bodur;803150
9758366151;Fuero Games;803220
9758366152;Cloaz Studio;803260
9758366153;Red twice potato;803270
9758366154;Gamious;803280
9758366155;Red twice potato;803290
9758366156;MasterCalamity Games;803310
9758366157;Metal Fox;803320
9758366158;Dan Kenny;803360
9758366159;Bitlock Studio;803390
9758366160;George Horta;803520
9758366161;DIGITAL HIPPO CARTEL;803570
9758366162;Lastwhirlwind;803590
9758366163;NIS America_ Inc;803600
9758366164;Johnny Ow;803680
9758366165;Arcade Distillery;803720
9758366166;NobleWare;803750
9758366167;Brandon J Hilde;803760
9758366168;Lemondo Games;803780
9758366169;Tripeaks;803800
9758366170;alexeibelih;803820
9758366171;Let it roll AB;803830
9758366172;Mykhail Konokh;803850
9758366173;Velaris Studio;803870
9758366174;Aerosoft GmbH;803890
9758366175;Tolga Yurtsev;803920
9758366176;Josep G Camarasa;803930
9758366177;Movie Games SA_PlayWay SA;803980
9758366178;Funbox Media Ltd;804000
9758366179;BURP! Games;804080
9758366180;Aya Game Studio;804120
9758366181;UMBRESS;804130
9758366182;КиКо;804210
9758366183;Anime squad;804290
9758366184;nada studio;804350
9758366185;Bergie Games;804400
9758366186;NyberRoar Interactive;804430
9758366187;Laush Studio;804440
9758366188;New Vector Gaming;804460
9758366189;Survios;804490
9758366190;VT Publishing;804550
9758366191;Ripknot Systems;804600
9758366192;DLsite;804610
9758366193;Playtouch;804620
9758366194;MAMMOSSIX Co_ Ltd;804680
9758366195;MangaGamer;804700
9758366196;Hamsters Gaming;804730
9758366197;CryptidTech;804830
9758366198;Deonn Software ltd;804870
9758366199;橘喵喵;804900
9758366200;azimut team;804970
9758366201;Big Fish Games;805020
9758366202;Big Fish Games;805030
9758366203;Big Fish Games;805040
9758366204;Poppy Works;805070
9758366205;JDRumble;805090
9758366206;Eforb;805110
9758366207;Choice of Games;805120
9758366208;Out There Entertainment;805150
9758366209;AD Klumpp;805260
9758366210;Tiny devbox;805280
9758366211;Escality_ LLC;805320
9758366212;CangGu;805330
9758366213;Dilmer Games;805340
9758366214;Ripknot Systems;805360
9758366215;Howl Softworks;805370
9758366216;Albireo Games;805400
9758366217;Jambav;805420
9758366218;Freddols;805440
9758366219;Alexeibelih;805450
9758366220;wHDinc;805480
9758366221;Ghost_RUS Games;805500
9758366222;505 Games;805550
9758366223;alexeibelih;805570
9758366224;Aleksandr Serzhantov;805610
9758366225;alexeibelih;805630
9758366226;HandyGames_3D Realms;805660
9758366227;VRS;805680
9758366228;Mímir Studio;805710
9758366229;HUNTERS;805720
9758366230;Petite Fleur Productions;805760
9758366231;youzhaxiaojiji;805770
9758366232;OmaeDev;805780
9758366233;Binärkult;805790
9758366234;Palladium Games;805800
9758366235;Ghost_RUS Games;805820
9758366236;Mask;805840
9758366237;Corvostudio di Amadei Marco;805850
9758366238;Laush Studio;805870
9758366239;Ripknot Systems;805880
9758366240;STEEL_TEAM;805900
9758366241;Rokas;805920
9758366242;Agafonoff;805940
9758366243;Jérémie Bertrand;805950
9758366244;StoryTale Studios;805980
9758366245;Indie;806000
9758366246;whoopsGames;806020
9758366247;WTB;806100
9758366248;Game for people;806140
9758366249;WTFOMGames;806150
9758366250;Zane Games;806180
9758366251;Intermediaware;806220
9758366252;VRGEN;806230
9758366253;PotatoIndustries;806240
9758366254;Matrix Soup;806330
9758366255;Brentinitis;806350
9758366256;RewindApp;806470
9758366257;Team Gizmoid;806480
9758366258;Hangover Cat Purrroduction;806510
9758366259;Vindicate Games;806530
9758366260;G A Williams;806580
9758366261;Halfheartd Games;806600
9758366262;Ripknot Systems;806610
9758366263;El Dokterino;806660
9758366264;Artefact Assembly;806670
9758366265;EHTechnology;806680
9758366266;オートリ電子;806720
9758366267;致意_傅真;806740
9758366268;Stupid Stupid Games;806770
9758366269;Xue yang;806790
9758366270;Winters Chill Studio;806840
9758366271;Blender Games;806850
9758366272;Woahstudiosus;806860
9758366273;LittleAngel Studio;806880
9758366274;Mighty Box;806910
9758366275;Dikobraz Games;806930
9758366276;Pixidraft Studios;806940
9758366277;Evil Twin Artworks;806950
9758366278;GameHouse;806960
9758366279;Errigar Games;806970
9758366280;That Table Games;806990
9758366281;CHG;807000
9758366282;Cat Nigiri;807050
9758366283;Mykel Flynn;807060
9758366284;Rusimitu;807070
9758366285;PS Games;807140
9758366286;Graven Visual Novels;807230
9758366287;Classic Game Software;807340
9758366288;Litmus VR;807430
9758366289;Scott Garner;807570
9758366290;Wolverine Studios;807730
9758366291;NewWestGames;807770
9758366292;Playloft;807780
9758366293;Playloft;807790
9758366294;GameChain;807820
9758366295;GameChain;807830
9758366296;Dilmer Games;807840
9758366297;Dreambakers;807850
9758366298;Gamenesis;807860
9758366299;NexusLab;807870
9758366300;Captain Fluffy;807880
9758366301;Wonderbox Games;807890
9758366302;Art Of Adventures;807910
9758366303;Illya;807920
9758366304;Art Of Adventures;807930
9758366305;Art Of Adventures;807940
9758366306;Music Breath;807950
9758366307;Music Breath;807960
9758366308;The Lunatic Tilemaps;808020
9758366309;Applimazing;808080
9758366310;Dear Villagers;808090
9758366311;Snoddasmannen;808100
9758366312;Plug In Digital;808120
9758366313;advocatus;808130
9758366314;Matthew Collins;808160
9758366315;Funbox Media Ltd;808190
9758366316;Star Consult Srl;808210
9758366317;AlexTheCreator;808220
9758366318;Burp Mimic;808270
9758366319;Gameforge 4D GmbH‬;808290
9758366320;Indispensable Studios_Dmitry Petyakin;808360
9758366321;Forever Young Games;808420
9758366322;BWT Games;808450
9758366323;Game Life Studio;808540
9758366324;Warner Bros;808550
9758366325;Spidove;808580
9758366326;Star Bunny Enterprises;808800
9758366327;Booper Inc;808810
9758366328;LANGYA;808870
9758366329;Lucasfilm_Disney Interactive;808910
9758366330;Captain Fluffy;808950
9758366331;DrM@$;808990
9758366332;City Interactive SA;809000
9758366333;System Erasure;809020
9758366334;Stefan Preuss;809040
9758366335;Crisp App Studio;809050
9758366336;Phoesion;809080
9758366337;Lions Shade;809140
9758366338;Dreambox;809150
9758366339;CasualUS;809180
9758366340;Dry Eel Development;809200
9758366341;iDs Games;809210
9758366342;ARTE France;809240
9758366343;Pujia8 Studio;809250
9758366344;Headup_Whisper Games;809280
9758366345;All Parts Connected;809310
9758366346;EasyGames;809320
9758366347;Ohayo Software;809330
9758366348;A Nostru;809340
9758366349;Mindware Co_Ltd;809360
9758366350;Stuido Studios;809410
9758366351;Volcanic Giraffe;809440
9758366352;hede;809450
9758366353;Odd Ocelot Games LLC;809460
9758366354;SGStudio Games;809470
9758366355;VGstudio;809490
9758366356;Patria Games ;809500
9758366357;Geoff Nagy;809530
9758366358;Doble Punch Games;809540
9758366359;BOSS#3;809570
9758366360;AFY Games;809580
9758366361;Robert Cardona;809610
9758366362;HELYEES;809680
9758366363;Gunnevik;809700
9758366364;EcoShooter;809760
9758366365;Hunterx;809770
9758366366;ExtinctionArts;809780
9758366367;Eathrabaria;809790
9758366368;wraithgames;809800
9758366369;happyking;809830
9758366370;Anime fashion show;809840
9758366371;ImaginationOverflow;809850
9758366372;Modus Games;809870
9758366373;Modus Games;809880
9758366374;SEGA;809890
9758366375;Funbox Media Ltd;809900
9758366376;Nilo Studios;809950
9758366377;Boss Key Productions;809960
9758366378;Wurrad;810000
9758366379;Virginia Tech Institute for Creativity_ Arts and Technology_Virginia Tech Department of Physics_Virginia Tech School of Education;810020
9758366380;ReedGames;810050
9758366381;Moonster Studio;810190
9758366382;J Appallonia Hardner;810200
9758366383;GALBRO INC;810220
9758366384;Ruskatuli;810230
9758366385;Ancient Games DS;810330
9758366386;SilverDam ;810340
9758366387;Belleal Games;810360
9758366388;Erik de Roos;810420
9758366389;Megalithic Mainframe;810450
9758366390;Watercolor Games;810460
9758366391;PsychoFlux Entertainment;810470
9758366392;Five Mind Creations UG (haftungsbeschraenkt);810500
9758366393;Chillas Art;810510
9758366394;Stem Tech;810540
9758366395;vadimalexepta;810550
9758366396;Mikhail Melnikov;810570
9758366397;Roberpower;810580
9758366398;OtakuMaker SARL;810610
9758366399;Decabry;810630
9758366400;Urban Goose Games;810640
9758366401;VR Friends;810650
9758366402;11Sheep;810660
9758366403;Tranquility games;810670
9758366404;OtakuMaker SARL;810680
9758366405;Daniel Michaneck;810690
9758366406;Kipsaim (Mike) Delgado;810700
9758366407;OtakuMaker SARL;810720
9758366408;Dexion Games;810730
9758366409;OtakuMaker SARL;810740
9758366410;Playful Armadillo;810760
9758366411;White Dog Games;810770
9758366412;Kirisame Jump;810780
9758366413;Devdan Games;810800
9758366414;Mighty Games;811080
9758366415;Justin Fox Media;811110
9758366416;Pinhead Games;811130
9758366417;rokaplay;811160
9758366418;Tantum Games;811240
9758366419;DNB Media;811250
9758366420;Dear Villagers;811270
9758366421;PsyRob;811290
9758366422;azimut team;811360
9758366423;Albash Bokhari;811440
9758366424;Desenvolvedores;811450
9758366425;Chamomile Software;811480
9758366426;Dexion Games;811520
9758366427;Dexion Games;811530
9758366428;Corradi Games;811540
9758366429;The Impossible Object;811620
9758366430;Jagged Games;811640
9758366431;Freshtrax;811680
9758366432;Floor Chicken;811690
9758366433;Dead Drop Studios LLC;811720
9758366434;MINTPOT CO_LTD;811800
9758366435;Snowdrop Lab;811850
9758366436;Playloft;811860
9758366437;Flamebait Games;811870
9758366438;Munigis;811900
9758366439;Create Our Freedom;811910
9758366440;EJRGames;811950
9758366441;SOEDESCO Publishing;812020
9758366442;Iceberg Interactive;812040
9758366443;NC;812070
9758366444;Hazier Studio;812090
9758366445;Microïds Indie;812100
9758366446;Microïds Indie;812110
9758366447;Ubisoft;812140
9758366448;Milan Matonok;812170
9758366449;Spinning Hat Studio;812180
9758366450;Windy Games;812190
9758366451;Wiley Softworks;812390
9758366452;RhinoGearz;812410
9758366453;Aliceledge;812430
9758366454;Zloy Krot Studio;812450
9758366455;Bad Rhino Games LLC;812460
9758366456;Graffiti Games;812550
9758366457;MoeNovel;812560
9758366458;Giant Scam Industries;812580
9758366459;EasyVisual;812740
